shape,convex,x_raw,algorithm,parameter,dist_euclidean,dist_horizontal
G,concave,12,alpha_shape,0.3,10.0623059,11.5
G,concave,12,alpha_shape,0.6,10.0623059,11
G,concave,12,alpha_shape,1,10.0623059,11
G,concave,16,alpha_shape,0.01,0,-17.5
G,concave,16,alpha_shape,0.02,0,-15.5
G,concave,16,alpha_shape,0.03,0,-12.5
G,concave,16,alpha_shape,0.04,0,-8.5
G,concave,16,alpha_shape,0.045,1.954587158,1.5
G,concave,16,alpha_shape,0.047,3.469627703,3.5
G,concave,16,alpha_shape,0.049,8.436938864,8.5
G,concave,16,alpha_shape,0.05,9.290142136,9.5
G,concave,16,alpha_shape,0.051,9.290142136,9.5
G,concave,16,alpha_shape,0.053,13.36167668,13.5
G,concave,16,alpha_shape,0.055,13.46263893,15.5
G,concave,16,alpha_shape,0.06,13.46263893,15.5
G,concave,16,alpha_shape,0.1,13.46291202,15.5
G,concave,16,alpha_shape,0.2,13.46291202,15.5
G,concave,16,alpha_shape,0.3,13.46291202,15.5
G,concave,16,alpha_shape,0.6,13.46291202,15
G,concave,16,alpha_shape,1,13.46291202,15
G,concave,20,alpha_shape,0.01,0,-13.5
G,concave,20,alpha_shape,0.02,0,-11.5
G,concave,20,alpha_shape,0.03,0,-8.5
G,concave,20,alpha_shape,0.04,0,-4.5
G,concave,20,alpha_shape,0.045,5.793536786,5.5
G,concave,20,alpha_shape,0.047,7.180201775,7.5
G,concave,20,alpha_shape,0.049,12.2265199,12.5
G,concave,20,alpha_shape,0.05,12.99316019,13.5
G,concave,20,alpha_shape,0.051,12.99316019,13.5
G,concave,20,alpha_shape,0.053,15.18433484,17.5
G,concave,20,alpha_shape,0.055,15.19425499,19.5
G,concave,20,alpha_shape,0.06,15.19425499,19.5
G,concave,20,alpha_shape,0.1,15.20690633,19.5
G,concave,20,alpha_shape,0.2,15.20690633,19.5
G,concave,20,alpha_shape,0.3,15.20690633,19.5
G,concave,20,alpha_shape,0.6,15.20690633,19
G,concave,20,alpha_shape,1,15.20690633,19
G,concave,25,alpha_shape,0.01,0,-8.5
G,concave,25,alpha_shape,0.02,0,-6.5
G,concave,25,alpha_shape,0.03,0,-3.5
G,concave,25,alpha_shape,0.04,1.345429916,0.5
G,concave,25,alpha_shape,0.045,10.59222382,10.5
G,concave,25,alpha_shape,0.047,11.81841936,12.5
G,concave,25,alpha_shape,0.049,15,17.5
G,concave,25,alpha_shape,0.05,15,18.5
G,concave,25,alpha_shape,0.051,15,18.5
G,concave,25,alpha_shape,0.053,15,22.5
G,concave,25,alpha_shape,0.055,15,24.5
G,concave,25,alpha_shape,0.06,15,24.5
G,concave,25,alpha_shape,0.1,15,24.5
G,concave,25,alpha_shape,0.2,15,24.5
G,concave,25,alpha_shape,0.3,15,24.5
G,concave,25,alpha_shape,0.6,15,24
G,concave,25,alpha_shape,1,15,24
G,concave,32,alpha_shape,0.01,0,-1.5
G,concave,32,alpha_shape,0.02,1.243750119,0.5
G,concave,32,alpha_shape,0.03,4.278780357,3.5
G,concave,32,alpha_shape,0.04,8.062149809,7.5
G,concave,32,alpha_shape,0.045,15.13274595,17.5
G,concave,32,alpha_shape,0.047,15.13274595,19.5
G,concave,32,alpha_shape,0.049,15.13274595,24.5
G,concave,32,alpha_shape,0.05,15.13274595,25.5
G,concave,32,alpha_shape,0.051,15.13274595,25.5
G,concave,32,alpha_shape,0.053,15.13274595,29.5
G,concave,32,alpha_shape,0.055,15.13274595,31.5
G,concave,32,alpha_shape,0.06,15.13274595,31.5
G,concave,32,alpha_shape,0.1,15.13274595,31.5
G,concave,32,alpha_shape,0.2,15.13274595,31.5
G,concave,32,alpha_shape,0.3,15.13274595,31.5
G,concave,32,alpha_shape,0.6,15.13274595,31
G,concave,32,alpha_shape,1,15.13274595,31
G,concave,45,alpha_shape,0.01,11.72950175,11.5
G,concave,45,alpha_shape,0.02,13.88782572,13.5
G,concave,45,alpha_shape,0.03,17.12471511,16.5
G,concave,45,alpha_shape,0.04,20.53605818,20.5
G,concave,45,alpha_shape,0.045,21.21320344,30.5
G,concave,45,alpha_shape,0.047,21.21320344,32.5
G,concave,45,alpha_shape,0.049,21.21320344,37.5
G,concave,45,alpha_shape,0.05,21.21320344,38.5
G,concave,45,alpha_shape,0.051,21.21320344,38.5
G,concave,45,alpha_shape,0.053,21.21320344,42.5
G,concave,45,alpha_shape,0.055,21.21320344,44.5
G,concave,45,alpha_shape,0.06,21.21320344,44.5
G,concave,45,alpha_shape,0.1,21.21320344,44.5
G,concave,45,alpha_shape,0.2,21.21320344,44.5
G,concave,45,alpha_shape,0.3,21.21320344,44.5
G,concave,45,alpha_shape,0.6,21.21320344,44
G,concave,45,alpha_shape,1,21.21320344,44
G,concave,64,alpha_shape,0.01,29.95268209,30.5
G,concave,64,alpha_shape,0.02,32.36762852,32.5
G,concave,64,alpha_shape,0.03,34.29467889,35.5
G,concave,64,alpha_shape,0.04,34.29467889,39.5
G,concave,64,alpha_shape,0.045,34.29467889,49.5
G,concave,64,alpha_shape,0.047,34.29467889,51.5
G,concave,64,alpha_shape,0.049,34.29467889,56.5
G,concave,64,alpha_shape,0.05,34.29467889,57.5
G,concave,64,alpha_shape,0.051,34.29467889,57.5
G,concave,64,alpha_shape,0.053,34.29467889,61.5
G,concave,64,alpha_shape,0.055,34.29467889,63.5
G,concave,64,alpha_shape,0.06,34.29467889,63.5
G,concave,64,alpha_shape,0.1,34.29467889,63.5
G,concave,64,alpha_shape,0.2,34.29467889,63.5
G,concave,64,alpha_shape,0.3,34.29467889,63.5
G,concave,64,alpha_shape,0.6,34.29467889,63
G,concave,64,alpha_shape,1,34.29467889,63
G,convex,0,alpha_shape,0.01,1.197342189,0.5
G,convex,0,alpha_shape,0.02,1.21119985,0.5
G,convex,0,alpha_shape,0.03,1.245682198,0.5
G,convex,0,alpha_shape,0.04,1.293548347,0.5
G,convex,0,alpha_shape,0.045,1.325178313,0.5
G,convex,0,alpha_shape,0.047,1.325178313,0.5
G,convex,0,alpha_shape,0.049,1.325178313,0.5
G,convex,0,alpha_shape,0.05,1.325178313,0.5
G,convex,0,alpha_shape,0.051,1.325178313,0.5
G,convex,0,alpha_shape,0.053,1.325178313,0.5
G,convex,0,alpha_shape,0.055,1.36438208,0.5
G,convex,0,alpha_shape,0.06,1.36438208,0.5
G,convex,0,alpha_shape,0.1,1.479590886,1.5
G,convex,0,alpha_shape,0.2,1.5,1.5
G,convex,0,alpha_shape,0.3,1.5,1.5
G,convex,0,alpha_shape,0.6,1.5,1.5
G,convex,0,alpha_shape,1,1.5,1.5
G,convex,4,alpha_shape,0.01,5.188482821,4.5
G,convex,4,alpha_shape,0.02,5.201034649,4.5
G,convex,4,alpha_shape,0.03,5.231865231,4.5
G,convex,4,alpha_shape,0.04,5.273697108,4.5
G,convex,4,alpha_shape,0.045,5.300713252,4.5
G,convex,4,alpha_shape,0.047,5.300713252,4.5
G,convex,4,alpha_shape,0.049,5.300713252,4.5
G,convex,4,alpha_shape,0.05,5.300713252,4.5
G,convex,4,alpha_shape,0.051,5.300713252,4.5
G,convex,4,alpha_shape,0.053,5.300713252,4.5
G,convex,4,alpha_shape,0.055,5.333493587,4.5
G,convex,4,alpha_shape,0.06,5.333493587,4.5
G,convex,4,alpha_shape,0.1,5.425166581,5.5
G,convex,4,alpha_shape,0.2,5.5,5.5
G,convex,4,alpha_shape,0.3,5.5,5.5
G,convex,4,alpha_shape,0.6,5.5,5.5
G,convex,4,alpha_shape,1,5.5,5.5
G,convex,8,alpha_shape,0.01,9.179623452,8.5
G,convex,8,alpha_shape,0.02,9.190869448,8.5
G,convex,8,alpha_shape,0.03,9.218048264,8.5
G,convex,8,alpha_shape,0.04,9.253845869,8.5
G,convex,8,alpha_shape,0.045,9.27624819,8.5
G,convex,8,alpha_shape,0.047,9.27624819,8.5
G,convex,8,alpha_shape,0.049,9.27624819,8.5
G,convex,8,alpha_shape,0.05,9.27624819,8.5
G,convex,8,alpha_shape,0.051,9.27624819,8.5
G,convex,8,alpha_shape,0.053,9.27624819,8.5
G,convex,8,alpha_shape,0.055,9.302605094,8.5
G,convex,8,alpha_shape,0.06,9.302605094,8.5
G,convex,8,alpha_shape,0.1,9.370742276,9.5
G,convex,8,alpha_shape,0.2,9.458889376,9.5
G,convex,8,alpha_shape,0.3,9.458889376,9.5
G,convex,8,alpha_shape,0.6,9.486832981,9.5
G,convex,8,alpha_shape,1,9.486832981,9.5
G,convex,12,alpha_shape,0.01,13.17076408,12.5
G,convex,12,alpha_shape,0.02,13.18070425,12.5
G,convex,12,alpha_shape,0.03,13.2042313,12.5
G,convex,12,alpha_shape,0.04,13.23399463,12.5
G,convex,12,alpha_shape,0.045,13.25178313,12.5
G,convex,12,alpha_shape,0.047,13.25178313,12.5
G,convex,12,alpha_shape,0.049,13.25178313,12.5
G,convex,12,alpha_shape,0.05,13.25178313,12.5
G,convex,12,alpha_shape,0.051,13.25178313,12.5
G,convex,12,alpha_shape,0.053,13.25178313,12.5
G,convex,12,alpha_shape,0.055,13.2717166,12.5
G,convex,12,alpha_shape,0.06,13.2717166,12.5
G,convex,12,alpha_shape,0.1,13.31631797,13.5
G,convex,12,alpha_shape,0.2,13.34166406,13.5
G,convex,12,alpha_shape,0.3,13.34166406,13.5
G,convex,12,alpha_shape,0.6,13.34166406,13.5
G,convex,12,alpha_shape,1,13.34166406,13.5
G,convex,16,alpha_shape,0.01,17.16190472,16.5
G,convex,16,alpha_shape,0.02,17.17053905,16.5
G,convex,16,alpha_shape,0.03,17.19041433,16.5
G,convex,16,alpha_shape,0.04,17.21414339,16.5
G,convex,16,alpha_shape,0.045,17.22731807,16.5
G,convex,16,alpha_shape,0.047,17.22731807,16.5
G,convex,16,alpha_shape,0.049,17.22731807,16.5
G,convex,16,alpha_shape,0.05,17.22731807,16.5
G,convex,16,alpha_shape,0.051,17.22731807,16.5
G,convex,16,alpha_shape,0.053,17.22731807,16.5
G,convex,16,alpha_shape,0.055,17.24082811,16.5
G,convex,16,alpha_shape,0.06,17.24082811,16.5
G,convex,16,alpha_shape,0.1,17.26189367,16.5
G,convex,16,alpha_shape,0.2,17.2626765,17.5
G,convex,16,alpha_shape,0.3,17.2626765,17.5
G,convex,16,alpha_shape,0.6,17.2626765,17.5
G,convex,16,alpha_shape,1,17.2626765,17.5
G,convex,20,alpha_shape,0.01,21.15304535,20.5
G,convex,20,alpha_shape,0.02,21.16037385,20.5
G,convex,20,alpha_shape,0.03,21.17659736,20.5
G,convex,20,alpha_shape,0.04,21.19429215,20.5
G,convex,20,alpha_shape,0.045,21.20285301,20.5
G,convex,20,alpha_shape,0.047,21.20285301,20.5
G,convex,20,alpha_shape,0.049,21.20285301,20.5
G,convex,20,alpha_shape,0.05,21.20285301,20.5
G,convex,20,alpha_shape,0.051,21.20285301,20.5
G,convex,20,alpha_shape,0.053,21.20285301,20.5
G,convex,20,alpha_shape,0.055,21.20993961,20.5
G,convex,20,alpha_shape,0.06,21.20993961,20.5
G,convex,20,alpha_shape,0.1,21.21320344,21.5
G,convex,20,alpha_shape,0.2,21.21320344,21.5
G,convex,20,alpha_shape,0.3,21.21320344,21.5
G,convex,20,alpha_shape,0.6,21.21320344,21.5
G,convex,20,alpha_shape,1,21.21320344,21.5
G,convex,25,alpha_shape,0.01,26.14197114,25.5
G,convex,25,alpha_shape,0.02,26.14766735,25.5
G,convex,25,alpha_shape,0.03,26.15932615,25.5
G,convex,25,alpha_shape,0.04,26.1694781,25.5
G,convex,25,alpha_shape,0.045,26.17227168,25.5
G,convex,25,alpha_shape,0.047,26.17227168,25.5
G,convex,25,alpha_shape,0.049,26.17227168,25.5
G,convex,25,alpha_shape,0.05,26.17227168,25.5
G,convex,25,alpha_shape,0.051,26.17227168,25.5
G,convex,25,alpha_shape,0.053,26.17227168,25.5
G,convex,25,alpha_shape,0.055,26.17250466,25.5
G,convex,25,alpha_shape,0.06,26.17250466,25.5
G,convex,25,alpha_shape,0.1,26.17250466,25.5
G,convex,25,alpha_shape,0.2,26.17250466,26.5
G,convex,25,alpha_shape,0.3,26.17250466,26.5
G,convex,25,alpha_shape,0.6,26.17250466,26.5
G,convex,25,alpha_shape,1,26.17250466,26.5
G,convex,32,alpha_shape,0.01,33.12646724,32.5
G,convex,32,alpha_shape,0.02,33.12987824,32.5
G,convex,32,alpha_shape,0.03,33.13514646,32.5
G,convex,32,alpha_shape,0.04,33.13608305,32.5
G,convex,32,alpha_shape,0.045,33.13608305,32.5
G,convex,32,alpha_shape,0.047,33.13608305,32.5
G,convex,32,alpha_shape,0.049,33.13608305,32.5
G,convex,32,alpha_shape,0.05,33.13608305,32.5
G,convex,32,alpha_shape,0.051,33.13608305,32.5
G,convex,32,alpha_shape,0.053,33.13608305,32.5
G,convex,32,alpha_shape,0.055,33.13608305,32.5
G,convex,32,alpha_shape,0.06,33.13608305,32.5
G,convex,32,alpha_shape,0.1,33.13608305,33.5
G,convex,32,alpha_shape,0.2,33.13608305,33.5
G,convex,32,alpha_shape,0.3,33.13608305,33.5
G,convex,32,alpha_shape,0.6,33.13608305,33.5
G,convex,32,alpha_shape,1,33.13608305,33.5
G,convex,45,alpha_shape,0.01,46.09772229,45.5
G,convex,45,alpha_shape,0.02,46.09772229,45.5
G,convex,45,alpha_shape,0.03,46.09772229,45.5
G,convex,45,alpha_shape,0.04,46.09772229,45.5
G,convex,45,alpha_shape,0.045,46.09772229,45.5
G,convex,45,alpha_shape,0.047,46.09772229,45.5
G,convex,45,alpha_shape,0.049,46.09772229,45.5
G,convex,45,alpha_shape,0.05,46.09772229,45.5
G,convex,45,alpha_shape,0.051,46.09772229,45.5
G,convex,45,alpha_shape,0.053,46.09772229,45.5
G,convex,45,alpha_shape,0.055,46.09772229,45.5
G,convex,45,alpha_shape,0.06,46.09772229,45.5
G,convex,45,alpha_shape,0.1,46.09772229,46.5
G,convex,45,alpha_shape,0.2,46.09772229,46.5
G,convex,45,alpha_shape,0.3,46.09772229,46.5
G,convex,45,alpha_shape,0.6,46.09772229,46.5
G,convex,45,alpha_shape,1,46.09772229,46.5
G,convex,64,alpha_shape,0.01,65.06919394,64.5
G,convex,64,alpha_shape,0.02,65.06919394,64.5
G,convex,64,alpha_shape,0.03,65.06919394,64.5
G,convex,64,alpha_shape,0.04,65.06919394,64.5
G,convex,64,alpha_shape,0.045,65.06919394,64.5
G,convex,64,alpha_shape,0.047,65.06919394,64.5
G,convex,64,alpha_shape,0.049,65.06919394,64.5
G,convex,64,alpha_shape,0.05,65.06919394,64.5
G,convex,64,alpha_shape,0.051,65.06919394,64.5
G,convex,64,alpha_shape,0.053,65.06919394,64.5
G,convex,64,alpha_shape,0.055,65.06919394,64.5
G,convex,64,alpha_shape,0.06,65.06919394,64.5
G,convex,64,alpha_shape,0.1,65.06919394,65.5
G,convex,64,alpha_shape,0.2,65.06919394,65.5
G,convex,64,alpha_shape,0.3,65.06919394,65.5
G,convex,64,alpha_shape,0.6,65.06919394,65.5
G,convex,64,alpha_shape,1,65.06919394,65.5
H,concave,0,alpha_shape,0.01,0,-22.5
H,concave,0,alpha_shape,0.02,0,-20.5
H,concave,0,alpha_shape,0.03,0,-18.5
H,concave,0,alpha_shape,0.04,0,-18.5
H,concave,0,alpha_shape,0.045,0,-18.5
H,concave,0,alpha_shape,0.047,0,-16.5
H,concave,0,alpha_shape,0.049,0,-15.5
H,concave,0,alpha_shape,0.05,0,-5.5
H,concave,0,alpha_shape,0.051,0,-5.5
H,concave,0,alpha_shape,0.053,0,-5.5
H,concave,0,alpha_shape,0.055,0,-5.5
H,concave,0,alpha_shape,0.06,0,-1
H,concave,0,alpha_shape,0.1,0,-1.5
H,concave,0,alpha_shape,0.2,0,-1.5
H,concave,0,alpha_shape,0.3,0,-1.5
H,concave,0,alpha_shape,0.6,0,-1
H,concave,0,alpha_shape,1,0,-1
H,concave,4,alpha_shape,0.01,0,-18.5
H,concave,4,alpha_shape,0.02,0,-16.5
H,concave,4,alpha_shape,0.03,0,-14.5
H,concave,4,alpha_shape,0.04,0,-14.5
H,concave,4,alpha_shape,0.045,0,-14.5
H,concave,4,alpha_shape,0.047,0,-12.5
H,concave,4,alpha_shape,0.049,0,-11.5
H,concave,4,alpha_shape,0.05,0,-1.5
H,concave,4,alpha_shape,0.051,0,-1.5
H,concave,4,alpha_shape,0.053,0,-1.5
H,concave,4,alpha_shape,0.055,0,-1.5
H,concave,4,alpha_shape,0.06,2.915475947,3
H,concave,4,alpha_shape,0.1,2.915475947,2.5
H,concave,4,alpha_shape,0.2,2.915475947,2.5
H,concave,4,alpha_shape,0.3,2.915475947,2.5
H,concave,4,alpha_shape,0.6,2.915475947,2.5
H,concave,4,alpha_shape,1,2.915475947,2.5
H,concave,8,alpha_shape,0.01,0,-14.5
H,concave,8,alpha_shape,0.02,0,-12.5
H,concave,8,alpha_shape,0.03,0,-10.5
H,concave,8,alpha_shape,0.04,0,-10.5
H,concave,8,alpha_shape,0.045,0,-10.5
H,concave,8,alpha_shape,0.047,0,-8.5
H,concave,8,alpha_shape,0.049,0,-7.5
H,concave,8,alpha_shape,0.05,3.038461538,2.5
H,concave,8,alpha_shape,0.051,3.038461538,2.5
H,concave,8,alpha_shape,0.053,3.038461538,2.5
H,concave,8,alpha_shape,0.055,3.038461538,2.5
H,concave,8,alpha_shape,0.06,6.34544765,7
H,concave,8,alpha_shape,0.1,6.379052257,6.5
H,concave,8,alpha_shape,0.2,6.379052257,6.5
H,concave,8,alpha_shape,0.3,6.379052257,6.5
H,concave,8,alpha_shape,0.6,6.403124237,7
H,concave,8,alpha_shape,1,6.403124237,7
H,concave,12,alpha_shape,0.01,0,-10.5
H,concave,12,alpha_shape,0.02,0,-8.5
H,concave,12,alpha_shape,0.03,0,-6.5
H,concave,12,alpha_shape,0.04,0,-6.5
H,concave,12,alpha_shape,0.045,0,-6.5
H,concave,12,alpha_shape,0.047,0,-4.5
H,concave,12,alpha_shape,0.049,0,-3.5
H,concave,12,alpha_shape,0.05,6.730769231,6.5
H,concave,12,alpha_shape,0.051,6.730769231,6.5
H,concave,12,alpha_shape,0.053,6.730769231,6.5
H,concave,12,alpha_shape,0.055,6.730769231,6.5
H,concave,12,alpha_shape,0.06,9.775419353,11
H,concave,12,alpha_shape,0.1,9.838699101,10.5
H,concave,12,alpha_shape,0.2,9.838699101,10.5
H,concave,12,alpha_shape,0.3,9.838699101,10.5
H,concave,12,alpha_shape,0.6,9.838699101,11
H,concave,12,alpha_shape,1,9.838699101,11
H,concave,16,alpha_shape,0.01,0,-6.5
H,concave,16,alpha_shape,0.02,0,-4.5
H,concave,16,alpha_shape,0.03,0,-2.5
H,concave,16,alpha_shape,0.04,0,-2.5
H,concave,16,alpha_shape,0.045,0,-2.5
H,concave,16,alpha_shape,0.047,0,-0.5
H,concave,16,alpha_shape,0.049,1.202435316,0.5
H,concave,16,alpha_shape,0.05,10.42307692,10.5
H,concave,16,alpha_shape,0.051,10.42307692,10.5
H,concave,16,alpha_shape,0.053,10.42307692,10.5
H,concave,16,alpha_shape,0.055,10.42307692,10.5
H,concave,16,alpha_shape,0.06,13.20539106,15
H,concave,16,alpha_shape,0.1,13.20984481,14.5
H,concave,16,alpha_shape,0.2,13.20984481,14.5
H,concave,16,alpha_shape,0.3,13.20984481,14.5
H,concave,16,alpha_shape,0.6,13.20984481,14.5
H,concave,16,alpha_shape,1,13.20984481,14.5
H,concave,20,alpha_shape,0.01,0,-2.5
H,concave,20,alpha_shape,0.02,0,-0.5
H,concave,20,alpha_shape,0.03,1.752503339,1.5
H,concave,20,alpha_shape,0.04,1.752503339,1.5
H,concave,20,alpha_shape,0.045,1.752503339,1.5
H,concave,20,alpha_shape,0.047,4.023399457,3.5
H,concave,20,alpha_shape,0.049,5.202114893,4.5
H,concave,20,alpha_shape,0.05,14.11538462,14.5
H,concave,20,alpha_shape,0.051,14.11538462,14.5
H,concave,20,alpha_shape,0.053,14.11538462,14.5
H,concave,20,alpha_shape,0.055,14.11538462,14.5
H,concave,20,alpha_shape,0.06,16.42900267,19
H,concave,20,alpha_shape,0.1,16.64331698,19
H,concave,20,alpha_shape,0.2,16.64331698,18.5
H,concave,20,alpha_shape,0.3,16.64331698,18.5
H,concave,20,alpha_shape,0.6,16.64331698,19
H,concave,20,alpha_shape,1,16.64331698,19
H,concave,25,alpha_shape,0.01,3.6977263,3.5
H,concave,25,alpha_shape,0.02,5.061950242,4.5
H,concave,25,alpha_shape,0.03,6.690828899,6.5
H,concave,25,alpha_shape,0.04,6.690828899,6.5
H,concave,25,alpha_shape,0.045,6.690828899,6.5
H,concave,25,alpha_shape,0.047,9.013662349,8.5
H,concave,25,alpha_shape,0.049,10.20171436,9.5
H,concave,25,alpha_shape,0.05,17.94763625,19.5
H,concave,25,alpha_shape,0.051,17.94763625,19.5
H,concave,25,alpha_shape,0.053,17.94763625,19.5
H,concave,25,alpha_shape,0.055,17.94763625,19.5
H,concave,25,alpha_shape,0.06,17.94763625,24
H,concave,25,alpha_shape,0.1,17.94763625,23.5
H,concave,25,alpha_shape,0.2,17.94763625,23.5
H,concave,25,alpha_shape,0.3,17.94763625,23.5
H,concave,25,alpha_shape,0.6,17.95132307,24
H,concave,25,alpha_shape,1,17.95132307,24
H,concave,32,alpha_shape,0.01,10.6966861,10.5
H,concave,32,alpha_shape,0.02,12.04886748,11.5
H,concave,32,alpha_shape,0.03,13.60448468,13.5
H,concave,32,alpha_shape,0.04,13.60448468,13.5
H,concave,32,alpha_shape,0.045,13.60448468,13.5
H,concave,32,alpha_shape,0.047,16.0000304,15.5
H,concave,32,alpha_shape,0.049,17.20115362,16.5
H,concave,32,alpha_shape,0.05,20.67002661,26.5
H,concave,32,alpha_shape,0.051,20.67002661,26.5
H,concave,32,alpha_shape,0.053,20.67002661,26.5
H,concave,32,alpha_shape,0.055,20.67002661,26.5
H,concave,32,alpha_shape,0.06,20.67002661,31
H,concave,32,alpha_shape,0.1,20.67002661,31
H,concave,32,alpha_shape,0.2,20.67002661,30.5
H,concave,32,alpha_shape,0.3,20.67002661,30.5
H,concave,32,alpha_shape,0.6,20.67002661,30.5
H,concave,32,alpha_shape,1,20.67002661,30.5
H,concave,45,alpha_shape,0.01,23.69475431,23.5
H,concave,45,alpha_shape,0.02,25.02457091,24.5
H,concave,45,alpha_shape,0.03,26.44413114,26.5
H,concave,45,alpha_shape,0.04,26.44413114,26.5
H,concave,45,alpha_shape,0.045,26.44413114,26.5
H,concave,45,alpha_shape,0.047,28.97471392,28.5
H,concave,45,alpha_shape,0.049,29.70269348,29.5
H,concave,45,alpha_shape,0.05,29.70269348,39.5
H,concave,45,alpha_shape,0.051,29.70269348,39.5
H,concave,45,alpha_shape,0.053,29.70269348,39.5
H,concave,45,alpha_shape,0.055,29.70269348,39.5
H,concave,45,alpha_shape,0.06,29.70269348,44
H,concave,45,alpha_shape,0.1,29.70269348,43.5
H,concave,45,alpha_shape,0.2,29.70269348,44
H,concave,45,alpha_shape,0.3,29.70269348,44
H,concave,45,alpha_shape,0.6,29.70269348,44
H,concave,45,alpha_shape,1,29.70269348,44
H,concave,64,alpha_shape,0.01,42.69193092,42.5
H,concave,64,alpha_shape,0.02,43.98906055,43.5
H,concave,64,alpha_shape,0.03,45.20976827,45.5
H,concave,64,alpha_shape,0.04,45.20976827,45.5
H,concave,64,alpha_shape,0.045,45.20976827,45.5
H,concave,64,alpha_shape,0.047,46.42467017,47.5
H,concave,64,alpha_shape,0.049,46.42467017,48.5
H,concave,64,alpha_shape,0.05,46.42467017,58.5
H,concave,64,alpha_shape,0.051,46.42467017,58.5
H,concave,64,alpha_shape,0.053,46.42467017,58.5
H,concave,64,alpha_shape,0.055,46.42467017,58.5
H,concave,64,alpha_shape,0.06,46.42467017,63
H,concave,64,alpha_shape,0.1,46.42467017,63
H,concave,64,alpha_shape,0.2,46.42467017,63
H,concave,64,alpha_shape,0.3,46.42467017,63
H,concave,64,alpha_shape,0.6,46.42467017,62.5
H,concave,64,alpha_shape,1,46.42467017,62.5
H,convex,0,alpha_shape,0.01,2.580268762,2
H,convex,0,alpha_shape,0.02,2.580268762,2
H,convex,0,alpha_shape,0.03,2.580268762,2
H,convex,0,alpha_shape,0.04,2.587096695,2
H,convex,0,alpha_shape,0.045,2.595140863,2.5
H,convex,0,alpha_shape,0.047,2.595140863,2.5
H,convex,0,alpha_shape,0.049,2.595140863,2.5
H,convex,0,alpha_shape,0.05,2.595140863,2.5
H,convex,0,alpha_shape,0.051,2.595140863,2.5
H,convex,0,alpha_shape,0.053,2.595140863,2.5
H,convex,0,alpha_shape,0.055,2.604729426,2.5
H,convex,0,alpha_shape,0.06,2.604729426,2.5
H,convex,0,alpha_shape,0.1,2.630383797,2.5
H,convex,0,alpha_shape,0.2,2.667891875,2.5
H,convex,0,alpha_shape,0.3,2.667891875,2.5
H,convex,0,alpha_shape,0.6,2.692582404,2.5
H,convex,0,alpha_shape,1,2.692582404,2.5
H,convex,4,alpha_shape,0.01,6.563841588,6
H,convex,4,alpha_shape,0.02,6.563841588,6
H,convex,4,alpha_shape,0.03,6.563841588,6
H,convex,4,alpha_shape,0.04,6.567245455,6
H,convex,4,alpha_shape,0.045,6.570675801,6
H,convex,4,alpha_shape,0.047,6.570675801,6
H,convex,4,alpha_shape,0.049,6.570675801,6
H,convex,4,alpha_shape,0.05,6.570675801,6
H,convex,4,alpha_shape,0.051,6.570675801,6
H,convex,4,alpha_shape,0.053,6.570675801,6
H,convex,4,alpha_shape,0.055,6.573840933,6
H,convex,4,alpha_shape,0.06,6.573840933,6
H,convex,4,alpha_shape,0.1,6.576473219,6
H,convex,4,alpha_shape,0.2,6.576473219,6
H,convex,4,alpha_shape,0.3,6.576473219,6
H,convex,4,alpha_shape,0.6,6.576473219,6
H,convex,4,alpha_shape,1,6.576473219,6
H,convex,8,alpha_shape,0.01,10.54741441,10
H,convex,8,alpha_shape,0.02,10.54741441,10
H,convex,8,alpha_shape,0.03,10.54741441,10
H,convex,8,alpha_shape,0.04,10.54751155,10
H,convex,8,alpha_shape,0.045,10.54751155,10
H,convex,8,alpha_shape,0.047,10.54751155,10
H,convex,8,alpha_shape,0.049,10.54751155,10
H,convex,8,alpha_shape,0.05,10.54751155,10
H,convex,8,alpha_shape,0.051,10.54751155,10
H,convex,8,alpha_shape,0.053,10.54751155,10
H,convex,8,alpha_shape,0.055,10.54751155,10
H,convex,8,alpha_shape,0.06,10.54751155,10
H,convex,8,alpha_shape,0.1,10.54751155,10
H,convex,8,alpha_shape,0.2,10.54751155,10
H,convex,8,alpha_shape,0.3,10.54751155,10
H,convex,8,alpha_shape,0.6,10.54751155,10
H,convex,8,alpha_shape,1,10.54751155,10
H,convex,12,alpha_shape,0.01,14.53098724,14
H,convex,12,alpha_shape,0.02,14.53098724,14
H,convex,12,alpha_shape,0.03,14.53098724,14
H,convex,12,alpha_shape,0.04,14.53444185,14
H,convex,12,alpha_shape,0.045,14.53444185,14
H,convex,12,alpha_shape,0.047,14.53444185,14
H,convex,12,alpha_shape,0.049,14.53444185,14
H,convex,12,alpha_shape,0.05,14.53444185,14
H,convex,12,alpha_shape,0.051,14.53444185,14
H,convex,12,alpha_shape,0.053,14.53444185,14
H,convex,12,alpha_shape,0.055,14.53444185,14
H,convex,12,alpha_shape,0.06,14.53444185,14
H,convex,12,alpha_shape,0.1,14.53444185,14
H,convex,12,alpha_shape,0.2,14.53444185,14
H,convex,12,alpha_shape,0.3,14.53444185,14
H,convex,12,alpha_shape,0.6,14.53444185,14
H,convex,12,alpha_shape,1,14.53444185,14
H,convex,16,alpha_shape,0.01,18.51456007,18
H,convex,16,alpha_shape,0.02,18.51456007,18
H,convex,16,alpha_shape,0.03,18.51456007,18
H,convex,16,alpha_shape,0.04,18.52700731,18
