shape,changeType,blockNum,trialID,response,confidence,rt,experimentVersion,correctAnswer,fullShapeName,responded_correctly,analysisChangeType,subject
shape1,concave_nofill_area1,10,95,different,8,1411.7,v001,different,shape1_concave_nofill_area1,1,concave_nofill,48
shape8,no_change3,10,96,same,9,778.2,v001,same,shape8_no_change3,1,none,48
shape5,concave_nofill_area1,10,97,different,9,1009.4,v001,different,shape5_concave_nofill_area1,1,concave_nofill,48
catch_shape,change4,10,98,different,9,633.3,v001,different,catch_shape_change4,1,none,48
shape7,no_change4,11,99,same,9,1148.9,v001,same,shape7_no_change4,1,none,48
shape1,concave_area1,11,100,different,9,943.8,v001,different,shape1_concave_area1,1,concave,48
shape2,convex_area2,11,101,different,9,1148.2,v001,different,shape2_convex_area2,1,convex,48
shape8,concave_area1,11,102,different,9,702.7,v001,different,shape8_concave_area1,1,concave,48
shape3,concave_area1,11,103,different,7,2041.8,v001,different,shape3_concave_area1,1,concave,48
shape5,no_change5,11,104,same,8,3675.3,v001,same,shape5_no_change5,1,none,48
shape6,no_change1,11,105,same,9,1243.9,v001,same,shape6_no_change1,1,none,48
shape4,concave_nofill_area2,11,106,different,9,3050.8,v001,different,shape4_concave_nofill_area2,1,concave_nofill,48
catch_shape,change2,11,107,different,9,961.7,v001,different,catch_shape_change2,1,none,48
shape3,no_change3,0,0,same,8,6257,v001,same,shape3_no_change3,1,none,49
shape4,no_change3,0,1,same,9,2475,v001,same,shape4_no_change3,1,none,49
shape1,no_change2,0,2,same,7,2440,v001,same,shape1_no_change2,1,none,49
shape2,no_change4,0,3,same,5,4604,v001,same,shape2_no_change4,1,none,49
shape5,no_change2,0,4,same,5,2820,v001,same,shape5_no_change2,1,none,49
shape6,no_change1,0,5,same,3,3755,v001,same,shape6_no_change1,1,none,49
shape8,no_change2,0,6,same,7,2423,v001,same,shape8_no_change2,1,none,49
catch_shape,no_change3,0,7,same,9,2470,v001,same,catch_shape_no_change3,1,none,49
shape7,no_change5,0,8,same,5,4417,v001,same,shape7_no_change5,1,none,49
shape3,concave_area2,1,9,different,2,4675,v001,different,shape3_concave_area2,1,concave,49
shape1,no_change6,1,10,different,5,2517,v001,same,shape1_no_change6,0,none,49
shape5,no_change1,1,11,same,4,2074,v001,same,shape5_no_change1,1,none,49
shape2,no_change3,1,12,same,6,3975,v001,same,shape2_no_change3,1,none,49
shape4,no_change1,1,13,different,5,2202,v001,same,shape4_no_change1,0,none,49
shape7,no_change2,1,14,same,7,2444,v001,same,shape7_no_change2,1,none,49
shape6,no_change3,1,15,same,6,3897,v001,same,shape6_no_change3,1,none,49
shape8,no_change1,1,16,same,2,2243,v001,same,shape8_no_change1,1,none,49
catch_shape,no_change1,1,17,same,9,2536,v001,same,catch_shape_no_change1,1,none,49
shape2,no_change2,2,18,different,4,2252,v001,same,shape2_no_change2,0,none,49
shape4,no_change2,2,19,same,5,2364,v001,same,shape4_no_change2,1,none,49
shape1,no_change1,2,20,same,5,3341,v001,same,shape1_no_change1,1,none,49
shape6,no_change2,2,21,same,6,1791,v001,same,shape6_no_change2,1,none,49
shape5,no_change3,2,22,different,7,2765,v001,same,shape5_no_change3,0,none,49
shape3,no_change2,2,23,same,3,3534,v001,same,shape3_no_change2,1,none,49
shape7,no_change4,2,24,same,4,2025,v001,same,shape7_no_change4,1,none,49
shape8,concave_area2,2,25,same,4,2729,v001,different,shape8_concave_area2,0,concave,49
catch_shape,no_change2,2,26,same,9,2033,v001,same,catch_shape_no_change2,1,none,49
shape5,no_change4,3,27,same,4,1562,v001,same,shape5_no_change4,1,none,49
shape1,no_change3,3,28,same,5,3176,v001,same,shape1_no_change3,1,none,49
shape3,no_change1,3,29,same,5,2845,v001,same,shape3_no_change1,1,none,49
shape2,no_change6,3,30,same,3,2262,v001,same,shape2_no_change6,1,none,49
shape6,no_change4,3,31,same,4,3770,v001,same,shape6_no_change4,1,none,49
shape4,no_change4,3,32,same,6,1787,v001,same,shape4_no_change4,1,none,49
catch_shape,no_change6,3,33,same,3,3672,v001,same,catch_shape_no_change6,1,none,49
shape7,no_change3,3,34,same,5,2684,v001,same,shape7_no_change3,1,none,49
shape8,no_change5,3,35,same,3,3066,v001,same,shape8_no_change5,1,none,49
shape1,no_change4,4,36,same,6,1723,v001,same,shape1_no_change4,1,none,49
shape3,no_change6,4,37,same,5,1451,v001,same,shape3_no_change6,1,none,49
shape5,no_change6,4,38,same,4,1609,v001,same,shape5_no_change6,1,none,49
shape6,no_change6,4,39,same,4,1758,v001,same,shape6_no_change6,1,none,49
shape7,concave_nofill_area1,4,40,different,9,3646,v001,different,shape7_concave_nofill_area1,1,concave_nofill,49
shape4,no_change6,4,41,different,4,3491,v001,same,shape4_no_change6,0,none,49
shape2,no_change1,4,42,same,6,1887,v001,same,shape2_no_change1,1,none,49
shape8,no_change3,4,43,same,7,1776,v001,same,shape8_no_change3,1,none,49
catch_shape,change5,4,44,different,9,2229,v001,different,catch_shape_change5,1,none,49
shape3,no_change4,5,45,same,4,2410,v001,same,shape3_no_change4,1,none,49
shape2,no_change5,5,46,same,4,1711,v001,same,shape2_no_change5,1,none,49
shape1,concave_area2,5,47,different,7,2683,v001,different,shape1_concave_area2,1,concave,49
shape4,no_change5,5,48,same,4,1980,v001,same,shape4_no_change5,1,none,49
shape5,concave_area1,5,49,same,5,2536,v001,different,shape5_concave_area1,0,concave,49
shape6,no_change5,5,50,same,6,1430,v001,same,shape6_no_change5,1,none,49
shape7,no_change6,5,51,same,5,2642,v001,same,shape7_no_change6,1,none,49
shape8,no_change4,5,52,same,4,2520,v001,same,shape8_no_change4,1,none,49
catch_shape,change2,5,53,different,9,1287,v001,different,catch_shape_change2,1,none,49
shape2,convex_area2,6,54,different,9,2306,v001,different,shape2_convex_area2,1,convex,49
shape1,concave_area1,6,55,different,6,1862,v001,different,shape1_concave_area1,1,concave,49
shape3,no_change5,6,56,same,5,1241,v001,same,shape3_no_change5,1,none,49
shape4,concave_area1,6,57,same,6,2322,v001,different,shape4_concave_area1,0,concave,49
shape5,concave_area2,6,58,different,4,2412,v001,different,shape5_concave_area2,1,concave,49
shape7,no_change1,6,59,same,5,1711,v001,same,shape7_no_change1,1,none,49
shape6,concave_area2,6,60,different,8,1432,v001,different,shape6_concave_area2,1,concave,49
catch_shape,no_change4,6,61,same,8,2228,v001,same,catch_shape_no_change4,1,none,49
shape8,concave_nofill_area1,6,62,different,9,1206,v001,different,shape8_concave_nofill_area1,1,concave_nofill,49
shape1,no_change5,7,63,same,5,2965,v001,same,shape1_no_change5,1,none,49
shape2,concave_area1,7,64,same,4,2025,v001,different,shape2_concave_area1,0,concave,49
shape3,concave_nofill_area2,7,65,same,5,2446,v001,different,shape3_concave_nofill_area2,0,concave_nofill,49
shape6,concave_area1,7,66,same,4,1767,v001,different,shape6_concave_area1,0,concave,49
shape8,concave_area1,7,67,different,4,1412,v001,different,shape8_concave_area1,1,concave,49
shape7,concave_area2,7,68,same,4,2818,v001,different,shape7_concave_area2,0,concave,49
shape4,concave_area2,7,69,different,5,1489,v001,different,shape4_concave_area2,1,concave,49
shape5,no_change5,7,70,same,5,2401,v001,same,shape5_no_change5,1,none,49
catch_shape,change3,7,71,different,9,1464,v001,different,catch_shape_change3,1,none,49
shape4,convex_area1,8,72,different,5,1777,v001,different,shape4_convex_area1,1,convex,49
shape8,no_change6,8,73,same,6,1500,v001,same,shape8_no_change6,1,none,49
shape2,concave_area2,8,74,different,7,1703,v001,different,shape2_concave_area2,1,concave,49
shape5,concave_nofill_area1,8,75,different,9,1490,v001,different,shape5_concave_nofill_area1,1,concave_nofill,49
shape7,concave_area1,8,76,different,7,1817,v001,different,shape7_concave_area1,1,concave,49
shape1,convex_area1,8,77,different,9,1947,v001,different,shape1_convex_area1,1,convex,49
shape3,concave_area1,8,78,same,4,1822,v001,different,shape3_concave_area1,0,concave,49
shape6,convex_area2,8,79,different,9,913,v001,different,shape6_convex_area2,1,convex,49
catch_shape,change4,8,80,different,9,895,v001,different,catch_shape_change4,1,none,49
shape2,concave_nofill_area1,9,81,different,9,917,v001,different,shape2_concave_nofill_area1,1,concave_nofill,49
shape1,concave_nofill_area2,9,82,different,9,1078,v001,different,shape1_concave_nofill_area2,1,concave_nofill,49
shape4,convex_area2,9,83,same,5,2507,v001,different,shape4_convex_area2,0,convex,49
shape3,concave_nofill_area1,9,84,different,6,2123,v001,different,shape3_concave_nofill_area1,1,concave_nofill,49
shape5,convex_area1,9,85,different,9,1704,v001,different,shape5_convex_area1,1,convex,49
shape8,convex_area1,9,86,different,9,865,v001,different,shape8_convex_area1,1,convex,49
shape6,concave_nofill_area1,9,87,different,9,576,v001,different,shape6_concave_nofill_area1,1,concave_nofill,49
shape7,convex_area2,9,88,different,9,658,v001,different,shape7_convex_area2,1,convex,49
catch_shape,no_change5,9,89,same,8,1255,v001,same,catch_shape_no_change5,1,none,49
shape1,concave_nofill_area1,10,90,different,5,1790,v001,different,shape1_concave_nofill_area1,1,concave_nofill,49
shape3,convex_area2,10,91,different,4,1405,v001,different,shape3_convex_area2,1,convex,49
shape2,concave_nofill_area2,10,92,different,5,2566,v001,different,shape2_concave_nofill_area2,1,concave_nofill,49
shape5,convex_area2,10,93,different,9,748,v001,different,shape5_convex_area2,1,convex,49
shape6,convex_area1,10,94,different,9,550,v001,different,shape6_convex_area1,1,convex,49
shape7,convex_area1,10,95,different,9,663,v001,different,shape7_convex_area1,1,convex,49
shape8,concave_nofill_area2,10,96,different,9,1280,v001,different,shape8_concave_nofill_area2,1,concave_nofill,49
shape4,concave_nofill_area1,10,97,different,9,749,v001,different,shape4_concave_nofill_area1,1,concave_nofill,49
catch_shape,change1,10,98,different,9,751,v001,different,catch_shape_change1,1,none,49
shape1,convex_area2,11,99,different,9,754,v001,different,shape1_convex_area2,1,convex,49
shape2,convex_area1,11,100,different,9,625,v001,different,shape2_convex_area1,1,convex,49
shape3,convex_area1,11,101,same,4,1862,v001,different,shape3_convex_area1,0,convex,49
shape6,concave_nofill_area2,11,102,different,9,639,v001,different,shape6_concave_nofill_area2,1,concave_nofill,49
shape5,concave_nofill_area2,11,103,different,9,607,v001,different,shape5_concave_nofill_area2,1,concave_nofill,49
shape4,concave_nofill_area2,11,104,different,9,825,v001,different,shape4_concave_nofill_area2,1,concave_nofill,49
shape7,concave_nofill_area2,11,105,different,9,638,v001,different,shape7_concave_nofill_area2,1,concave_nofill,49
shape8,convex_area2,11,106,different,9,529,v001,different,shape8_convex_area2,1,convex,49
catch_shape,change6,11,107,different,9,789,v001,different,catch_shape_change6,1,none,49
shape6,concave_area2,0,0,same,9,6190,v001,different,shape6_concave_area2,0,concave,50
catch_shape,change3,0,1,different,9,3128,v001,different,catch_shape_change3,1,none,50
shape2,no_change1,0,2,same,9,2785,v001,same,shape2_no_change1,1,none,50
shape7,no_change5,0,3,same,9,2962,v001,same,shape7_no_change5,1,none,50
shape4,concave_nofill_area2,0,4,same,9,2074,v001,different,shape4_concave_nofill_area2,0,concave_nofill,50
shape3,convex_area2,0,5,same,9,2699,v001,different,shape3_convex_area2,0,convex,50
shape8,no_change6,0,6,same,9,2091,v001,same,shape8_no_change6,1,none,50
shape5,no_change5,0,7,same,9,1882,v001,same,shape5_no_change5,1,none,50
shape1,no_change5,0,8,same,9,1793,v001,same,shape1_no_change5,1,none,50
shape8,no_change3,1,9,same,9,1359,v001,same,shape8_no_change3,1,none,50
shape2,concave_nofill_area2,1,10,different,6,4606,v001,different,shape2_concave_nofill_area2,1,concave_nofill,50
catch_shape,no_change2,1,11,same,9,1307,v001,same,catch_shape_no_change2,1,none,50
shape7,concave_nofill_area1,1,12,different,4,4799,v001,different,shape7_concave_nofill_area1,1,concave_nofill,50
shape1,no_change2,1,13,same,9,1581,v001,same,shape1_no_change2,1,none,50
shape3,concave_area2,1,14,different,7,2924,v001,different,shape3_concave_area2,1,concave,50
shape4,no_change1,1,15,same,9,1282,v001,same,shape4_no_change1,1,none,50
shape6,convex_area1,1,16,different,9,2438,v001,different,shape6_convex_area1,1,convex,50
shape5,convex_area2,1,17,different,9,2316,v001,different,shape5_convex_area2,1,convex,50
catch_shape,no_change5,2,18,same,9,1776,v001,same,catch_shape_no_change5,1,none,50
shape7,convex_area2,2,19,different,9,2118,v001,different,shape7_convex_area2,1,convex,50
shape4,concave_nofill_area1,2,20,different,9,1520,v001,different,shape4_concave_nofill_area1,1,concave_nofill,50
shape3,no_change2,2,21,same,6,2417,v001,same,shape3_no_change2,1,none,50
shape1,concave_nofill_area2,2,22,different,9,1536,v001,different,shape1_concave_nofill_area2,1,concave_nofill,50
shape2,no_change2,2,23,same,5,2927,v001,same,shape2_no_change2,1,none,50
shape8,concave_area1,2,24,same,6,4579,v001,different,shape8_concave_area1,0,concave,50
shape6,no_change5,2,25,same,8,1291,v001,same,shape6_no_change5,1,none,50
shape5,no_change1,2,26,same,9,1424,v001,same,shape5_no_change1,1,none,50
catch_shape,change2,3,27,different,9,1774,v001,different,catch_shape_change2,1,none,50
shape2,no_change4,3,28,same,9,1892,v001,same,shape2_no_change4,1,none,50
shape5,no_change4,3,29,same,9,1582,v001,same,shape5_no_change4,1,none,50
shape6,no_change1,3,30,same,4,1743,v001,same,shape6_no_change1,1,none,50
shape7,convex_area1,3,31,different,9,1509,v001,different,shape7_convex_area1,1,convex,50
shape1,no_change4,3,32,same,9,1465,v001,same,shape1_no_change4,1,none,50
shape8,no_change5,3,33,same,7,2413,v001,same,shape8_no_change5,1,none,50
shape3,concave_area1,3,34,same,5,1922,v001,different,shape3_concave_area1,0,concave,50
shape4,concave_area1,3,35,different,8,2431,v001,different,shape4_concave_area1,1,concave,50
shape4,no_change2,4,36,same,9,2140,v001,same,shape4_no_change2,1,none,50
catch_shape,change4,4,37,different,9,1604,v001,different,catch_shape_change4,1,none,50
shape8,convex_area1,4,38,different,9,1642,v001,different,shape8_convex_area1,1,convex,50
shape2,concave_nofill_area1,4,39,different,9,1212,v001,different,shape2_concave_nofill_area1,1,concave_nofill,50
shape1,no_change3,4,40,same,9,1152,v001,same,shape1_no_change3,1,none,50
shape3,no_change5,4,41,different,5,2640,v001,same,shape3_no_change5,0,none,50
shape6,concave_nofill_area1,4,42,different,9,1414,v001,different,shape6_concave_nofill_area1,1,concave_nofill,50
shape7,concave_nofill_area2,4,43,different,9,1859,v001,different,shape7_concave_nofill_area2,1,concave_nofill,50
shape5,concave_area2,4,44,different,5,2057,v001,different,shape5_concave_area2,1,concave,50
shape6,concave_nofill_area2,5,45,different,9,1272,v001,different,shape6_concave_nofill_area2,1,concave_nofill,50
catch_shape,no_change1,5,46,same,9,1664,v001,same,catch_shape_no_change1,1,none,50
shape1,convex_area2,5,47,different,9,891,v001,different,shape1_convex_area2,1,convex,50
shape5,concave_nofill_area1,5,48,different,9,1018,v001,different,shape5_concave_nofill_area1,1,concave_nofill,50
shape8,concave_nofill_area1,5,49,different,9,849,v001,different,shape8_concave_nofill_area1,1,concave_nofill,50
shape7,no_change2,5,50,same,9,1300,v001,same,shape7_no_change2,1,none,50
shape3,concave_nofill_area1,5,51,different,8,1653,v001,different,shape3_concave_nofill_area1,1,concave_nofill,50
shape4,convex_area2,5,52,same,6,1886,v001,different,shape4_convex_area2,0,convex,50
shape2,concave_area1,5,53,different,9,1759,v001,different,shape2_concave_area1,1,concave,50
catch_shape,no_change4,6,54,same,9,1035,v001,same,catch_shape_no_change4,1,none,50
shape1,convex_area1,6,55,different,9,796,v001,different,shape1_convex_area1,1,convex,50
shape3,concave_nofill_area2,6,56,different,9,840,v001,different,shape3_concave_nofill_area2,1,concave_nofill,50
shape8,concave_nofill_area2,6,57,different,9,1263,v001,different,shape8_concave_nofill_area2,1,concave_nofill,50
shape7,no_change6,6,58,same,9,751,v001,same,shape7_no_change6,1,none,50
shape6,convex_area2,6,59,different,9,641,v001,different,shape6_convex_area2,1,convex,50
shape5,no_change2,6,60,same,9,849,v001,same,shape5_no_change2,1,none,50
shape4,convex_area1,6,61,different,9,835,v001,different,shape4_convex_area1,1,convex,50
shape2,no_change5,6,62,same,9,664,v001,same,shape2_no_change5,1,none,50
catch_shape,change5,7,63,different,9,1600,v001,different,catch_shape_change5,1,none,50
shape4,no_change4,7,64,same,9,581,v001,same,shape4_no_change4,1,none,50
shape1,concave_nofill_area1,7,65,different,9,666,v001,different,shape1_concave_nofill_area1,1,concave_nofill,50
shape3,no_change4,7,66,same,9,773,v001,same,shape3_no_change4,1,none,50
shape2,convex_area2,7,67,different,9,556,v001,different,shape2_convex_area2,1,convex,50
shape6,no_change2,7,68,same,9,644,v001,same,shape6_no_change2,1,none,50
shape7,concave_area1,7,69,same,9,681,v001,different,shape7_concave_area1,0,concave,50
shape8,convex_area2,7,70,different,9,660,v001,different,shape8_convex_area2,1,convex,50
shape5,concave_nofill_area2,7,71,different,9,549,v001,different,shape5_concave_nofill_area2,1,concave_nofill,50
catch_shape,change6,8,72,different,9,599,v001,different,catch_shape_change6,1,none,50
shape7,no_change1,8,73,same,9,633,v001,same,shape7_no_change1,1,none,50
shape8,concave_area2,8,74,different,9,571,v001,different,shape8_concave_area2,1,concave,50
shape4,concave_area2,8,75,different,9,518,v001,different,shape4_concave_area2,1,concave,50
shape5,convex_area1,8,76,different,9,589,v001,different,shape5_convex_area1,1,convex,50
shape2,no_change6,8,77,same,9,619,v001,same,shape2_no_change6,1,none,50
shape3,convex_area1,8,78,different,9,656,v001,different,shape3_convex_area1,1,convex,50
shape6,concave_area1,8,79,different,3,2884,v001,different,shape6_concave_area1,1,concave,50
shape1,concave_area1,8,80,different,5,2514,v001,different,shape1_concave_area1,1,concave,50
shape6,no_change6,9,81,same,9,640,v001,same,shape6_no_change6,1,none,50
catch_shape,no_change3,9,82,same,9,654,v001,same,catch_shape_no_change3,1,none,50
shape5,concave_area1,9,83,same,9,557,v001,different,shape5_concave_area1,0,concave,50
