shape,changeType,blockNum,trialID,response,confidence,rt,experimentVersion,correctAnswer,fullShapeName,responded_correctly,analysisChangeType,subject
shape5,concave_nofill_area2,10,91,different,9,977.2,control,different,shape5_concave_nofill_area2,1,concave_nofill,3
shape1,no_change3,10,92,different,6,994.8,control,same,shape1_no_change3,0,none,3
shape2,no_change4,10,93,same,9,950.2,control,same,shape2_no_change4,1,none,3
shape4,convex_area1,10,94,different,9,1015.2,control,different,shape4_convex_area1,1,convex,3
shape7,no_change5,10,95,same,9,974.8,control,same,shape7_no_change5,1,none,3
shape3,no_change4,10,96,different,6,2034.9,control,same,shape3_no_change4,0,none,3
catch_shape,change2,10,97,different,9,1062.5,control,different,catch_shape_change2,1,none,3
shape6,convex_area1,10,98,different,9,991,control,different,shape6_convex_area1,1,convex,3
shape4,no_change1,11,99,same,9,960.1,control,same,shape4_no_change1,1,none,3
shape6,no_change4,11,100,different,9,1811.6,control,same,shape6_no_change4,0,none,3
shape2,concave_nofill_area2,11,101,different,6,1258.4,control,different,shape2_concave_nofill_area2,1,concave_nofill,3
shape5,concave_area2,11,102,different,7,875.3,control,different,shape5_concave_area2,1,concave,3
catch_shape,no_change3,11,103,same,9,1331.4,control,same,catch_shape_no_change3,1,none,3
shape3,concave_nofill_area2,11,104,different,5,1226.9,control,different,shape3_concave_nofill_area2,1,concave_nofill,3
shape1,no_change4,11,105,same,9,1156,control,same,shape1_no_change4,1,none,3
shape8,concave_area2,11,106,different,8,1046,control,different,shape8_concave_area2,1,concave,3
shape7,concave_area2,11,107,same,8,2003.4,control,different,shape7_concave_area2,0,concave,3
shape1,concave_area1,0,0,same,9,6485.5,control,different,shape1_concave_area1,0,concave,4
shape6,concave_area2,0,1,same,9,3753.3,control,different,shape6_concave_area2,0,concave,4
shape8,concave_area2,0,2,different,5,5078.8,control,different,shape8_concave_area2,1,concave,4
shape7,no_change2,0,3,same,7,3087,control,same,shape7_no_change2,1,none,4
catch_shape,no_change6,0,4,same,6,9989.1,control,same,catch_shape_no_change6,1,none,4
shape5,concave_nofill_area2,0,5,different,9,2983.4,control,different,shape5_concave_nofill_area2,1,concave_nofill,4
shape2,concave_nofill_area1,0,6,different,9,1760.1,control,different,shape2_concave_nofill_area1,1,concave_nofill,4
shape3,no_change4,0,7,same,6,2084.9,control,same,shape3_no_change4,1,none,4
shape4,concave_area1,0,8,same,6,3590.3,control,different,shape4_concave_area1,0,concave,4
shape1,no_change3,1,9,same,7,2959.7,control,same,shape1_no_change3,1,none,4
shape2,no_change6,1,10,same,8,2665,control,same,shape2_no_change6,1,none,4
catch_shape,no_change5,1,11,same,6,3206.6,control,same,catch_shape_no_change5,1,none,4
shape3,concave_area1,1,12,same,6,5574.9,control,different,shape3_concave_area1,0,concave,4
shape5,no_change6,1,13,different,4,4634.5,control,same,shape5_no_change6,0,none,4
shape4,no_change2,1,14,same,4,2293.7,control,same,shape4_no_change2,1,none,4
shape6,concave_area1,1,15,different,3,1871.8,control,different,shape6_concave_area1,1,concave,4
shape8,no_change3,1,16,same,6,2383.1,control,same,shape8_no_change3,1,none,4
shape7,concave_nofill_area2,1,17,different,9,1822.9,control,different,shape7_concave_nofill_area2,1,concave_nofill,4
shape1,no_change6,2,18,same,2,3982.4,control,same,shape1_no_change6,1,none,4
shape2,no_change5,2,19,same,8,2469.5,control,same,shape2_no_change5,1,none,4
shape5,no_change5,2,20,same,7,3036,control,same,shape5_no_change5,1,none,4
catch_shape,change6,2,21,different,9,2418.7,control,different,catch_shape_change6,1,none,4
shape7,no_change6,2,22,same,8,2668.7,control,same,shape7_no_change6,1,none,4
shape3,concave_area2,2,23,same,6,2854.3,control,different,shape3_concave_area2,0,concave,4
shape4,convex_area2,2,24,different,9,1967,control,different,shape4_convex_area2,1,convex,4
shape6,no_change6,2,25,same,7,2042.4,control,same,shape6_no_change6,1,none,4
shape8,no_change4,2,26,same,7,3230.5,control,same,shape8_no_change4,1,none,4
shape5,convex_area2,3,27,different,9,3109.5,control,different,shape5_convex_area2,1,convex,4
shape3,no_change1,3,28,same,7,2574.1,control,same,shape3_no_change1,1,none,4
shape4,no_change4,3,29,same,9,1830.9,control,same,shape4_no_change4,1,none,4
shape8,concave_area1,3,30,different,5,2790.3,control,different,shape8_concave_area1,1,concave,4
shape2,no_change4,3,31,same,7,2894.5,control,same,shape2_no_change4,1,none,4
shape1,concave_nofill_area1,3,32,different,7,3170.6,control,different,shape1_concave_nofill_area1,1,concave_nofill,4
shape7,concave_nofill_area1,3,33,different,9,1602.7,control,different,shape7_concave_nofill_area1,1,concave_nofill,4
catch_shape,no_change4,3,34,same,5,5062.4,control,same,catch_shape_no_change4,1,none,4
shape6,convex_area1,3,35,different,9,1161.7,control,different,shape6_convex_area1,1,convex,4
shape2,concave_area1,4,36,different,8,2750.1,control,different,shape2_concave_area1,1,concave,4
shape8,no_change6,4,37,same,4,3546.4,control,same,shape8_no_change6,1,none,4
shape4,no_change3,4,38,same,6,3031,control,same,shape4_no_change3,1,none,4
shape3,no_change2,4,39,same,7,3711,control,same,shape3_no_change2,1,none,4
shape1,concave_area2,4,40,different,9,1559.1,control,different,shape1_concave_area2,1,concave,4
shape6,no_change5,4,41,same,2,3769,control,same,shape6_no_change5,1,none,4
shape5,no_change4,4,42,different,3,1936.9,control,same,shape5_no_change4,0,none,4
catch_shape,no_change3,4,43,same,8,1645.3,control,same,catch_shape_no_change3,1,none,4
shape7,no_change1,4,44,same,5,1318.7,control,same,shape7_no_change1,1,none,4
shape1,no_change5,5,45,same,4,2222.4,control,same,shape1_no_change5,1,none,4
shape8,concave_nofill_area2,5,46,different,8,845.9,control,different,shape8_concave_nofill_area2,1,concave_nofill,4
shape2,convex_area2,5,47,different,8,1854.6,control,different,shape2_convex_area2,1,convex,4
shape7,concave_area2,5,48,different,6,3176.6,control,different,shape7_concave_area2,1,concave,4
catch_shape,change5,5,49,different,9,2175.3,control,different,catch_shape_change5,1,none,4
shape4,no_change1,5,50,same,7,2504.9,control,same,shape4_no_change1,1,none,4
shape3,no_change6,5,51,same,7,1930.4,control,same,shape3_no_change6,1,none,4
shape5,no_change3,5,52,different,4,2333.7,control,same,shape5_no_change3,0,none,4
shape6,no_change4,5,53,same,6,2210.9,control,same,shape6_no_change4,1,none,4
shape6,no_change3,6,54,same,2,1837.8,control,same,shape6_no_change3,1,none,4
shape2,convex_area1,6,55,different,9,2483,control,different,shape2_convex_area1,1,convex,4
shape8,no_change2,6,56,same,7,3598.8,control,same,shape8_no_change2,1,none,4
shape1,convex_area2,6,57,different,9,1706.1,control,different,shape1_convex_area2,1,convex,4
shape7,no_change5,6,58,different,3,4247.6,control,same,shape7_no_change5,0,none,4
shape3,convex_area1,6,59,different,6,1949.9,control,different,shape3_convex_area1,1,convex,4
catch_shape,change1,6,60,different,9,1316.7,control,different,catch_shape_change1,1,none,4
shape5,no_change2,6,61,same,6,1597,control,same,shape5_no_change2,1,none,4
shape4,concave_nofill_area1,6,62,different,9,1245.7,control,different,shape4_concave_nofill_area1,1,concave_nofill,4
shape1,no_change4,7,63,same,1,2542.7,control,same,shape1_no_change4,1,none,4
shape2,no_change3,7,64,same,7,1956.3,control,same,shape2_no_change3,1,none,4
shape7,convex_area2,7,65,different,9,2096.5,control,different,shape7_convex_area2,1,convex,4
shape3,convex_area2,7,66,different,4,2737.6,control,different,shape3_convex_area2,1,convex,4
shape4,concave_area2,7,67,different,3,2493.4,control,different,shape4_concave_area2,1,concave,4
shape5,concave_area2,7,68,same,3,2826.6,control,different,shape5_concave_area2,0,concave,4
shape6,concave_nofill_area1,7,69,different,9,1683.8,control,different,shape6_concave_nofill_area1,1,concave_nofill,4
catch_shape,no_change2,7,70,same,8,3284.4,control,same,catch_shape_no_change2,1,none,4
shape8,no_change1,7,71,same,7,2574.9,control,same,shape8_no_change1,1,none,4
shape8,convex_area1,8,72,different,9,1269.7,control,different,shape8_convex_area1,1,convex,4
shape1,convex_area1,8,73,different,9,1623.2,control,different,shape1_convex_area1,1,convex,4
shape2,concave_area2,8,74,different,4,3012.8,control,different,shape2_concave_area2,1,concave,4
shape3,concave_nofill_area1,8,75,same,4,2590.1,control,different,shape3_concave_nofill_area1,0,concave_nofill,4
shape4,concave_nofill_area2,8,76,different,7,3014.1,control,different,shape4_concave_nofill_area2,1,concave_nofill,4
shape5,concave_nofill_area1,8,77,different,9,1466.2,control,different,shape5_concave_nofill_area1,1,concave_nofill,4
shape6,no_change2,8,78,same,5,3957.5,control,same,shape6_no_change2,1,none,4
catch_shape,change2,8,79,different,9,1979.1,control,different,catch_shape_change2,1,none,4
shape7,convex_area1,8,80,different,8,1836.3,control,different,shape7_convex_area1,1,convex,4
shape8,no_change5,9,81,same,6,2811.8,control,same,shape8_no_change5,1,none,4
shape7,concave_area1,9,82,same,6,2784.1,control,different,shape7_concave_area1,0,concave,4
shape5,no_change1,9,83,different,2,8015.1,control,same,shape5_no_change1,0,none,4
shape6,concave_nofill_area2,9,84,different,4,2101.2,control,different,shape6_concave_nofill_area2,1,concave_nofill,4
shape1,no_change2,9,85,same,5,2455.5,control,same,shape1_no_change2,1,none,4
shape2,no_change2,9,86,same,7,1066.5,control,same,shape2_no_change2,1,none,4
catch_shape,no_change1,9,87,same,9,2514.7,control,same,catch_shape_no_change1,1,none,4
shape4,no_change5,9,88,same,7,3764,control,same,shape4_no_change5,1,none,4
shape3,concave_nofill_area2,9,89,different,6,1700.6,control,different,shape3_concave_nofill_area2,1,concave_nofill,4
shape3,no_change3,10,90,same,5,4371.1,control,same,shape3_no_change3,1,none,4
shape4,no_change6,10,91,same,8,3139,control,same,shape4_no_change6,1,none,4
shape6,convex_area2,10,92,different,9,2655.9,control,different,shape6_convex_area2,1,convex,4
shape5,concave_area1,10,93,same,2,4028,control,different,shape5_concave_area1,0,concave,4
shape7,no_change3,10,94,same,8,1309.8,control,same,shape7_no_change3,1,none,4
shape8,convex_area2,10,95,different,9,1679.4,control,different,shape8_convex_area2,1,convex,4
catch_shape,change4,10,96,different,9,1719.2,control,different,catch_shape_change4,1,none,4
shape2,no_change1,10,97,same,7,5152.6,control,same,shape2_no_change1,1,none,4
shape1,no_change1,10,98,same,6,8912.9,control,same,shape1_no_change1,1,none,4
shape8,concave_nofill_area1,11,99,different,3,2063,control,different,shape8_concave_nofill_area1,1,concave_nofill,4
shape6,no_change1,11,100,same,7,3626.8,control,same,shape6_no_change1,1,none,4
catch_shape,change3,11,101,different,9,1492.4,control,different,catch_shape_change3,1,none,4
shape1,concave_nofill_area2,11,102,same,1,3737.1,control,different,shape1_concave_nofill_area2,0,concave_nofill,4
shape2,concave_nofill_area2,11,103,different,4,2237,control,different,shape2_concave_nofill_area2,1,concave_nofill,4
shape5,convex_area1,11,104,different,9,1927.3,control,different,shape5_convex_area1,1,convex,4
shape4,convex_area1,11,105,different,9,1482.6,control,different,shape4_convex_area1,1,convex,4
shape3,no_change5,11,106,different,3,2140,control,same,shape3_no_change5,0,none,4
shape7,no_change4,11,107,same,7,1349.4,control,same,shape7_no_change4,1,none,4
shape4,no_change3,0,0,same,5,6812.3,control,same,shape4_no_change3,1,none,5
shape1,no_change4,0,1,different,4,3647.1,control,same,shape1_no_change4,0,none,5
shape2,concave_nofill_area1,0,2,different,9,4047.4,control,different,shape2_concave_nofill_area1,1,concave_nofill,5
catch_shape,change6,0,3,same,1,3404.8,control,different,catch_shape_change6,0,none,5
shape3,no_change1,0,4,different,5,1683.2,control,same,shape3_no_change1,0,none,5
shape7,concave_area2,0,5,same,9,3400.7,control,different,shape7_concave_area2,0,concave,5
shape5,convex_area2,0,6,same,1,1980.3,control,different,shape5_convex_area2,0,convex,5
shape8,no_change4,0,7,different,9,1895.6,control,same,shape8_no_change4,0,none,5
shape6,convex_area1,0,8,different,5,3326.5,control,different,shape6_convex_area1,1,convex,5
shape8,convex_area1,1,9,same,1,3344,control,different,shape8_convex_area1,0,convex,5
catch_shape,change2,1,10,different,9,3242.2,control,different,catch_shape_change2,1,none,5
shape4,no_change2,1,11,different,9,3046.6,control,same,shape4_no_change2,0,none,5
shape5,no_change1,1,12,same,1,4160.3,control,same,shape5_no_change1,1,none,5
shape1,convex_area1,1,13,different,5,6199.9,control,different,shape1_convex_area1,1,convex,5
shape6,no_change4,1,14,same,3,3853.3,control,same,shape6_no_change4,1,none,5
shape2,no_change1,1,15,same,4,2736.9,control,same,shape2_no_change1,1,none,5
shape3,concave_area2,1,16,different,4,1682.2,control,different,shape3_concave_area2,1,concave,5
shape7,no_change1,1,17,same,4,1383.1,control,same,shape7_no_change1,1,none,5
shape8,no_change1,2,18,same,4,1646,control,same,shape8_no_change1,1,none,5
shape2,concave_nofill_area2,2,19,different,4,2216.6,control,different,shape2_concave_nofill_area2,1,concave_nofill,5
shape4,concave_nofill_area1,2,20,different,4,1666,control,different,shape4_concave_nofill_area1,1,concave_nofill,5
catch_shape,change1,2,21,different,9,3472.6,control,different,catch_shape_change1,1,none,5
shape7,concave_nofill_area1,2,22,different,9,1577.9,control,different,shape7_concave_nofill_area1,1,concave_nofill,5
shape5,no_change6,2,23,same,4,2880.9,control,same,shape5_no_change6,1,none,5
shape1,no_change1,2,24,same,4,1522.9,control,same,shape1_no_change1,1,none,5
shape6,concave_area1,2,25,different,3,1209.7,control,different,shape6_concave_area1,1,concave,5
shape3,no_change2,2,26,different,1,4500.7,control,same,shape3_no_change2,0,none,5
catch_shape,no_change1,3,27,same,9,2006.7,control,same,catch_shape_no_change1,1,none,5
shape4,no_change6,3,28,same,9,1186.6,control,same,shape4_no_change6,1,none,5
shape6,convex_area2,3,29,different,9,3266.2,control,different,shape6_convex_area2,1,convex,5
shape8,concave_nofill_area2,3,30,different,9,1950.9,control,different,shape8_concave_nofill_area2,1,concave_nofill,5
shape2,no_change2,3,31,same,9,1649.3,control,same,shape2_no_change2,1,none,5
shape7,no_change2,3,32,same,5,1570.3,control,same,shape7_no_change2,1,none,5
shape1,concave_area2,3,33,different,5,2657.2,control,different,shape1_concave_area2,1,concave,5
shape5,concave_nofill_area2,3,34,different,9,2152.6,control,different,shape5_concave_nofill_area2,1,concave_nofill,5
shape3,no_change3,3,35,same,8,2344.1,control,same,shape3_no_change3,1,none,5
shape6,concave_nofill_area2,4,36,different,5,5532.8,control,different,shape6_concave_nofill_area2,1,concave_nofill,5
shape4,no_change1,4,37,same,5,2171,control,same,shape4_no_change1,1,none,5
shape1,concave_area1,4,38,same,1,3269.7,control,different,shape1_concave_area1,0,concave,5
shape2,no_change3,4,39,same,8,3928.7,control,same,shape2_no_change3,1,none,5
shape7,no_change6,4,40,same,1,2257.4,control,same,shape7_no_change6,1,none,5
catch_shape,no_change3,4,41,same,9,5106.1,control,same,catch_shape_no_change3,1,none,5
shape3,convex_area2,4,42,same,3,2736.9,control,different,shape3_convex_area2,0,convex,5
shape8,no_change6,4,43,different,5,1670.9,control,same,shape8_no_change6,0,none,5
shape5,no_change5,4,44,same,5,2485.1,control,same,shape5_no_change5,1,none,5
shape4,concave_nofill_area2,5,45,different,9,3490,control,different,shape4_concave_nofill_area2,1,concave_nofill,5
shape6,no_change3,5,46,same,5,1533.7,control,same,shape6_no_change3,1,none,5
catch_shape,no_change6,5,47,same,9,1845.5,control,same,catch_shape_no_change6,1,none,5
shape2,no_change4,5,48,different,5,2351.1,control,same,shape2_no_change4,0,none,5
shape8,concave_area1,5,49,same,5,1276.2,control,different,shape8_concave_area1,0,concave,5
shape5,concave_nofill_area1,5,50,different,9,1827,control,different,shape5_concave_nofill_area1,1,concave_nofill,5
shape3,concave_nofill_area2,5,51,different,3,2162.9,control,different,shape3_concave_nofill_area2,1,concave_nofill,5
shape7,no_change3,5,52,same,9,1538.1,control,same,shape7_no_change3,1,none,5
shape1,convex_area2,5,53,different,9,1690.8,control,different,shape1_convex_area2,1,convex,5
shape5,no_change2,6,54,same,4,1375,control,same,shape5_no_change2,1,none,5
shape3,no_change6,6,55,same,4,1741.3,control,same,shape3_no_change6,1,none,5
shape6,no_change6,6,56,same,5,1304.7,control,same,shape6_no_change6,1,none,5
shape8,no_change5,6,57,same,5,1387.2,control,same,shape8_no_change5,1,none,5
shape7,concave_nofill_area2,6,58,different,9,1380,control,different,shape7_concave_nofill_area2,1,concave_nofill,5
shape4,no_change5,6,59,same,5,1469.8,control,same,shape4_no_change5,1,none,5
shape2,convex_area2,6,60,different,9,877,control,different,shape2_convex_area2,1,convex,5
catch_shape,no_change2,6,61,same,9,1387.8,control,same,catch_shape_no_change2,1,none,5
shape1,no_change6,6,62,different,2,3118.6,control,same,shape1_no_change6,0,none,5
shape1,no_change5,7,63,same,5,2616,control,same,shape1_no_change5,1,none,5
shape2,concave_area2,7,64,different,9,1413.8,control,different,shape2_concave_area2,1,concave,5
shape3,convex_area1,7,65,same,5,1577.5,control,different,shape3_convex_area1,0,convex,5
